,Price_A,Price_B,Spread,Zscore,Position_A,Position_B,Return_A,Return_B,Strategy_Return,Cumulative_Return
2022-04-21,241.9638671875,280.3301696777344,-83.66389395487272,0.10609595534828699,0,0,-0.005847673112101326,-0.015168102106742798,-0.0,1.160241186979744
2022-04-22,235.5303192138672,271.0718994140625,-79.34315949976724,0.37667080074201914,0,0,-0.026588878944670657,-0.033026307066111094,-0.0,1.160241186979744
2022-04-25,238.51150512695312,275.43463134765625,-81.42966442293203,0.24600881425231866,0,0,0.012657333981613395,0.01609437179960027,0.0,1.160241186979744
2022-04-26,260.96630859375,270.9364929199219,-53.74988375437539,1.9793836496526795,-1,1,0.09414557781958899,-0.01633105614107322,0.0,1.160241186979744
2022-04-27,268.6692199707031,272.4177551269531,-47.76758666840237,2.354009567064447,-1,1,0.029516880621338615,0.00546719340413504,-0.024049687217203575,1.1323377493363642
2022-04-28,270.52520751953125,281.59466552734375,-56.57137502353294,1.8026950399118082,-1,1,0.0069080765896090135,0.03368690266210428,0.026778826072495265,1.1626604249811634
2022-04-29,264.4186706542969,271.33392333984375,-50.75917153336525,2.1666692848207427,-1,1,-0.0225728941166915,-0.036437984960704606,-0.013865090844013106,1.1465400325680606
2022-05-02,258.4755554199219,277.26812744140625,-63.59537857435919,1.3628349433108378,-1,1,-0.022476155786083196,0.02187048353010379,0.044346639316186987,1.1973852298539258
2022-05-03,259.04296875,275.4526672363281,-60.91915104600099,1.5304267861440237,-1,1,0.0021952301414200903,-0.0065476700182994785,-0.008742900159719569,1.18691661033659
2022-05-04,271.6984558105469,284.80120849609375,-59.12280399119845,1.6429183848934814,-1,1,0.04885477927316595,0.03393883004859388,-0.014915949224572067,1.1692126224430082
2022-05-05,266.33233642578125,270.168701171875,-47.49199933684889,2.3712675125369915,-1,1,-0.019750275608880763,-0.0513779678165216,-0.031627692207640834,1.1322331254950921
2022-05-06,262.8992919921875,265.8331604003906,-45.888937823006074,2.471655103066221,-1,1,-0.012890077411048528,-0.01604753160776462,-0.003157454196716092,1.1286581512613367
2022-05-09,266.35162353515625,268.2900085449219,-45.29044809695699,2.509133977729328,-1,1,0.013131764322405814,0.00924206799795324,-0.003889696324452574,1.1242680137988121
2022-05-10,256.15802001953125,262.9879455566406,-49.32524643547731,2.256465143765226,-1,1,-0.03827122726090504,-0.019762431769401845,0.018508795491503194,1.1450768605438528
2022-05-11,254.52317810058594,255.58135986328125,-42.35669786024101,2.6928525156240326,-1,1,-0.0063821617563278865,-0.02816321363202634,-0.021781051875698454,1.1201358820426852
2022-05-12,264.0147705078125,261.66021728515625,-39.926224614267824,2.8450546307032716,-1,1,0.03729166230776659,0.023784431795522032,-0.013507230512244561,1.1050059484788983
2022-05-13,262.8511657714844,267.3867492675781,-47.74169201200658,2.355631153098862,-1,1,-0.004407347112019622,0.02188537501740706,0.026292722129426682,1.1340595628336176
2022-05-16,260.96630859375,267.3505859375,-49.58454235108235,2.240227406175692,-1,1,-0.007170815363143679,-0.0001352472782484293,0.0070355680848952495,1.14203831610026
2022-05-17,258.9372253417969,271.83074951171875,-56.817723456297415,1.78726810502358,-1,1,-0.007775269010345087,0.01675763514229245,0.024532904152637536,1.1700558326477872
2022-05-18,249.70518493652344,257.5865173339844,-49.50385501929401,2.2452802421115052,-1,1,-0.035653585123139986,-0.052401106951001086,-0.0167475218278611,1.1504602970507023
2022-05-19,250.00405883789062,259.9169616699219,-51.91199396799084,2.0944767547645,-1,1,0.0011969070704045404,0.009047229490338093,0.007850322419933553,1.1594917813138828
2022-05-20,248.63534545898438,259.40203857421875,-52.682579592731145,2.0462208185473667,-1,1,-0.005474764630896467,-0.0019811061671189956,0.0034936584637774715,1.1635426495893504
2022-05-23,249.90762329101562,258.35430908203125,-50.193273250297125,2.2021072044709094,-1,1,0.005117043313703551,-0.004039017958171298,-0.009156061271874849,1.1528891817972706
2022-05-24,248.3461456298828,260.0613708496094,-53.73765094016113,1.9801496980754985,-1,1,-0.006248219404313526,0.006607444534769247,0.012855663939082773,1.1677103376774605
2022-05-25,255.54641723632812,265.1647644042969,-52.465412764265636,2.059820330770866,-1,1,0.028992886473768964,0.019623804711998982,-0.009369081761769982,1.1567699640496962
2022-05-26,262.1490173339844,273.51068115234375,-55.557317501644945,1.866197775397203,-1,1,0.02583718515431266,0.031474456143508744,0.005637270989196086,1.163290989809207
2022-05-27,266.3708801269531,278.6139831542969,-57.26338179279901,1.7593599017423387,-1,1,0.016104820212200055,0.018658510813735374,0.002553690601535319,1.1662616750767334
2022-05-31,258.3609924316406,273.4564514160156,-59.282349870405255,1.6329272359237552,-1,1,-0.030070432967353455,-0.018511388695896858,0.011559044271456598,1.1797425454110484
2022-06-01,255.681396484375,270.1297912597656,-58.097742046787005,1.707110243941981,-1,1,-0.010371519020908715,-0.012165228280495266,-0.0017937092595865511,1.1776264302834163
2022-06-02,259.7586364746094,278.0193786621094,-63.18494085069187,1.38853754660177,-1,1,0.0159465649292303,0.02920665419963564,0.01326008927040534,1.193241861876163
2022-06-03,259.170654296875,277.3013000488281,-62.93881255278319,1.4039506961127224,-1,1,-0.0022635712356453563,-0.0025828365516705754,-0.000319265316025219,1.1928609011360367
2022-06-06,265.09857177734375,276.2196960449219,-55.75451838392763,1.8538485790303452,-1,1,0.022872641567198482,-0.003900464958930261,-0.026773106526128743,1.1609243091590677
2022-06-07,267.2190856933594,274.2927551269531,-51.39569577037469,2.1268085970585764,-1,1,0.00799896393933297,-0.006976117002371107,-0.014975080941704078,1.1435393736622188
2022-06-08,258.39959716796875,270.43878173828125,-55.73846055426361,1.8548541591750745,-1,1,-0.03300471035781927,-0.01405058397145087,0.018954126386368397,1.165214163478401
2022-06-09,252.52944946289062,272.556640625,-64.06868470594935,1.3331953682086026,-1,1,-0.022717325295450563,0.007831195189927698,0.03054852048537826,1.200809732221274
2022-06-10,238.4855499267578,262.9036560058594,-66.89980691780767,1.1559036455341936,-1,1,-0.05561291788345091,-0.03541643526646554,0.020196482616985367,1.2250618651043879
2022-06-13,229.27076721191406,257.3772277832031,-69.69516481181842,0.9808515709734942,-1,1,-0.03863874653065458,-0.021020735529570178,0.0176180110010844,1.246645018520806
2022-06-14,221.19338989257812,253.29615783691406,-73.03202607751933,0.7718892451354631,-1,1,-0.03523073358877038,-0.015856375412228285,0.019374358176542095,1.2707979656286301
2022-06-15,220.7210693359375,254.25955200195312,-74.62341236090612,0.6722327857850648,0,0,-0.002135328532511749,0.003803429839861039,0.005938758372372788,1.2783449276866017
2022-06-16,211.0436553955078,248.56048583984375,-77.68086756802035,0.48076754334562904,0,0,-0.04384454084761913,-0.02241436405136743,-0.0,1.2783449276866017
2022-06-17,214.74497985839844,246.07904052734375,-71.09712954816041,0.8930571471956185,0,0,0.017538193488707998,-0.009983265457965351,0.0,1.2783449276866017
2022-06-21,212.20028686523438,244.68832397460938,-72.0263848666313,0.8348649308631692,0,0,-0.011849836931424496,-0.005651503475282094,-0.0,1.2783449276866017
2022-06-22,213.21240234375,244.48838806152344,-70.78202651598752,0.9127896614473403,0,0,0.004769623516854171,-0.0008171044283530327,0.0,1.2783449276866017
2022-06-23,216.76910400390625,250.34202575683594,-74.02483180670447,0.7097173483268402,0,0,0.01668149517128925,0.02394239555393307,0.0,1.2783449276866017
2022-06-24,222.89944458007812,257.2318420410156,-75.89760931760406,0.5924394894966691,0,0,0.028280508905279333,0.02752161273501863,0.0,1.2783449276866017
2022-06-27,218.95718383789062,256.9500732421875,-79.51257120634438,0.3660618297924545,0,0,-0.017686274407791136,-0.0010953884892026533,-0.0,1.2783449276866017
2022-06-28,215.2461700439453,245.55186462402344,-69.98357891163619,0.9627903822384738,0,0,-0.016948582041924842,-0.044359623931380265,-0.0,1.2783449276866017
2022-06-29,217.2703399658203,248.9331817626953,-71.88710157755446,0.8435871874145677,0,0,0.009403976486372478,0.013770276775740165,0.0,1.2783449276866017
2022-06-30,215.8245391845703,249.29669189453125,-73.75515084714368,0.7266054224950111,0,0,-0.006654386334910889,0.0014602719061473923,0.0,1.2783449276866017
2022-07-01,226.7357635498047,253.66876220703125,-67.92246465371238,1.0918623438392558,-1,1,0.050555995191553516,0.017537618647381237,0.0,1.2783449276866017
2022-07-05,233.4829559326172,257.8954162597656,-66.08489686784367,1.2069352844997092,-1,1,0.029757953827740158,0.016662099093166294,-0.013095854734573864,1.2616039082129387
2022-07-06,233.97451782226562,257.759033203125,-65.43491425079833,1.2476387685816448,-1,1,0.0021053437827398547,-0.0005288308672506403,-0.002634174649990495,1.258280623179595
2022-07-07,230.84193420410156,260.5858459472656,-71.85108559732367,0.8458425952356001,-1,1,-0.013388567470170698,0.010966881389227412,0.02435544885939811,1.2889266125482173
2022-07-08,229.68524169921875,260.3858337402344,-72.77544660805586,0.7879568722952975,-1,1,-0.0050107555582171726,-0.0007675482384861265,0.004243207319731046,1.294395795385178
2022-07-11,233.2227325439453,260.3132019042969,-69.15358759792213,1.014766446428431,-1,1,0.015401472112688275,-0.00027893927597444357,-0.01568041138866272,1.274099136813783
2022-07-12,237.65663146972656,259.1587829589844,-63.37873112549295,1.3764019307272162,-1,1,0.01901143545235584,-0.004434730689290678,-0.02344616614164652,1.2442263967711187
2022-07-13,236.84695434570312,261.0312194824219,-66.36340537418937,1.1894944079940302,-1,1,-0.0034069199711205256,0.007225055242422007,0.010631975213542533,1.2574549809816244
2022-07-14,235.61318969726562,263.1217956542969,-70.02555523399332,0.9601617233727207,-1,1,-0.005209121864563571,0.00800891240526802,0.013218034269831591,1.27407606401301
2022-07-15,236.70237731933594,265.7850646972656,-72.02998517288216,0.8346394709749677,-1,1,0.004622778646092618,0.01012181083800412,0.0054990321919115015,1.2810822493039615
2022-07-18,234.46612548828125,266.36669921875,-74.941855854565,0.6522910837529989,0,0,-0.009447525860873607,0.0021883642037856532,0.01163589006465926,1.295988781520649
2022-07-19,238.54339599609375,272.52935791015625,-78.02304693750506,0.4593394433415083,0,0,0.01738959305665788,0.023135995263226405,0.0,1.295988781520649
2022-07-20,240.51937866210938,274.7745056152344,-78.6549977004135,0.4197651575928532,0,0,0.008283535403545539,0.008238186602333997,0.0,1.295988781520649
2022-07-21,247.32440185546875,277.2286071777344,-74.70062593116427,0.6673974852008757,0,0,0.028293034977939557,0.00893132918938444,0.0,1.295988781520649
2022-07-22,249.65701293945312,278.67388916015625,-74.0468349923554,0.7083394556056998,0,0,0.009431382696105661,0.00521332194803148,0.0,1.295988781520649
2022-07-25,249.65701293945312,278.2738952636719,-73.58220745286314,0.737435556273316,0,0,0.0,-0.0014353475946018435,0.0,1.295988781520649
2022-07-26,245.10745239257812,271.02960205078125,-69.71689427178978,0.9794908196166746,0,0,-0.018223243534434053,-0.026032960102227554,-0.0,1.295988781520649
2022-07-27,223.593505859375,271.6931457519531,-92.00160425896263,-0.4160316365941298,0,0,-0.08777353084615791,0.0024482333152950897,0.0,1.295988781520649
2022-07-28,234.26373291015625,272.34765625,-82.09164781468866,0.20455381262264932,0,0,0.04772154276024487,0.002409006293609073,0.0,1.295988781520649
2022-07-29,233.2034912109375,273.5383605957031,-84.53499569444995,0.05154545682602467,0,0,-0.004525846515155529,0.004372001441459439,0.0,1.295988781520649
2022-08-01,234.3119354248047,277.9739685058594,-88.57889407271256,-0.2016932436438607,0,0,0.0047531201531823,0.01621567044745209,0.0,1.295988781520649
2022-08-02,234.81312561035156,273.3292236328125,-82.68243060699581,0.16755756479702757,0,0,0.0021389870073764694,-0.016709280002055182,0.0,1.295988781520649
2022-08-03,230.67807006835938,278.473876953125,-92.79344636929852,-0.46561870536833205,0,0,-0.017609984668633394,0.01882218539216196,0.0,1.295988781520649
2022-08-04,234.3119354248047,279.2010498046875,-90.00425523357666,-0.290952808131866,0,0,0.015752972770096685,0.0026112785138725503,0.0,1.295988781520649
2022-08-05,228.51895141601562,281.4915771484375,-98.45788505026479,-0.8203395604150254,0,0,-0.02472338422832132,0.008203863650771748,0.0,1.295988781520649
2022-08-08,231.80581665039062,283.5639343261719,-97.5782420882864,-0.7652541898809139,0,0,0.014383337635710092,0.007362057503559116,0.0,1.295988781520649
2022-08-09,223.9693603515625,277.4194641113281,-98.27736428652281,-0.8090349134279536,0,0,-0.03380612450569809,-0.021668729591598934,-0.0,1.295988781520649
2022-08-10,234.9384307861328,283.2095642089844,-94.03399638249886,-0.5433049486477002,0,0,0.04897576354797928,0.020871282828708315,0.0,1.295988781520649
2022-08-11,235.17945861816406,282.4004821777344,-92.85314972640265,-0.4693574740396739,0,0,0.0010259191364510034,-0.0028568315957471224,0.0,1.295988781520649
2022-08-12,242.5242462158203,286.2181396484375,-89.94290178754449,-0.28711070689953694,0,0,0.03123056597209528,0.01351859402386002,0.0,1.295988781520649
2022-08-15,248.0473175048828,285.963623046875,-84.12418743146702,0.07727126418540314,0,0,0.022773274735374605,-0.000889239940819686,0.0,1.295988781520649
2022-08-16,247.01597595214844,297.57086181640625,-98.63834169006338,-0.8316401918056172,0,0,-0.004157841992038724,0.04058991366055187,0.0,1.295988781520649
2022-08-17,242.38934326171875,296.0984802246094,-101.55467569293035,-1.0142680829989323,1,-1,-0.018730094977038814,-0.0049480032514248595,-0.0,1.295988781520649
2022-08-18,240.55352783203125,295.59844970703125,-102.80966238724125,-1.0928583861783194,1,-1,-0.007573828968649332,-0.0016887304426514982,-0.005885098525997834,1.288361759852812
2022-08-19,236.31195068359375,292.0626220703125,-102.94406962794585,-1.1012752927832772,1,-1,-0.017632570956927385,-0.0119615905977285,-0.005670980359198885,1.2810554856171439
2022-08-22,233.27810668945312,283.7821044921875,-96.35937558472637,-0.688925820437459,0,0,-0.012838301175054578,-0.028351856596464775,0.015513555421410197,1.3009292108911668
2022-08-23,230.03167724609375,278.9556579589844,-93.99946953916196,-0.5411427941818607,0,0,-0.013916562893238504,-0.017007578902270004,-0.0,1.3009292108911668
2022-08-24,231.43263244628906,280.05548095703125,-93.87605396632324,-0.5334142124124909,0,0,0.006090270770388484,0.003942644526710337,0.0,1.3009292108911668
2022-08-25,236.2636260986328,281.57342529296875,-90.80828407337111,-0.3413030393899857,0,0,0.020874297635900207,0.005420155787525527,0.0,1.3009292108911668
2022-08-26,227.73211669921875,270.9569091796875,-87.00779090212404,-0.10330696189093314,0,0,-0.03611012638844546,-0.03770425459091209,-0.0,1.3009292108911668
2022-08-29,226.09927368164062,269.3389892578125,-86.7612798620442,-0.08786984413919618,0,0,-0.0071700164265137145,-0.005971133663921657,-0.0,1.3009292108911668
2022-08-30,227.05581665039062,266.4122314453125,-82.40505431547558,0.18492753927099462,0,0,0.0042306326472187905,-0.010866446854073897,0.0,1.3009292108911668
2022-08-31,224.2538299560547,263.86883544921875,-82.25266637058314,0.19447044107566794,0,0,-0.01234051932988045,-0.009546843935413829,-0.0,1.3009292108911668
2022-09-01,224.47608947753906,268.3974304199219,-87.2907619622352,-0.12102729431034495,0,0,0.0009911069145527307,0.017162295664789218,0.0,1.3009292108911668
2022-09-02,223.9736328125,267.05255126953125,-86.23102506369099,-0.05466400573962195,0,0,-0.0022383527181381035,-0.005010775059532069,-0.0,1.3009292108911668
2022-09-06,220.65960693359375,264.8935241699219,-87.03715405265592,-0.1051457534200094,0,0,-0.014796500093743559,-0.008084652587461383,-0.0,1.3009292108911668
2022-09-07,230.58241271972656,272.1484375,-85.54155818000157,-0.01148792135009683,0,0,0.04496883649901107,0.027388035826139356,0.0,1.3009292108911668
2022-09-08,232.640380859375,274.3716735839844,-86.06607122441909,-0.04433419722631263,0,0,0.008925087197131143,0.00816920392564957,0.0,1.3009292108911668
2022-09-09,232.2249298095703,274.2527160644531,-86.3433428167628,-0.061697615184531374,0,0,-0.0017858079851400532,-0.0004335634140993916,-0.0,1.3009292108911668
2022-09-12,234.75637817382812,272.2125244140625,-81.4420352247887,0.24523412470947772,0,0,0.010900846719315016,-0.0074390936931000295,0.0,1.3009292108911668
2022-09-13,223.05575561523438,254.27178955078125,-72.30294105401612,0.8175463132943653,0,0,-0.0498415533993708,-0.06590708822784219,-0.0,1.3009292108911668
2022-09-14,218.2151336669922,252.81707763671875,-75.45378917510345,0.6202325806221444,0,0,-0.021701398983813402,-0.005721090478155388,-0.0,1.3009292108911668
2022-09-15,216.30206298828125,248.42568969726562,-72.26588258591772,0.8198670042279179,0,0,-0.0087669019401303,-0.01736982319589686,-0.0,1.3009292108911668
2022-09-16,214.07015991210938,252.47862243652344,-79.20561791383159,0.3852839876287469,0,0,-0.01031845487434302,0.0163144670915345,0.0,1.3009292108911668
2022-09-19,215.63539123535156,256.5498046875,-82.36941723011017,0.18715921977883856,0,0,0.007311767898360078,0.016124859252193202,0.0,1.3009292108911668
2022-09-20,211.43246459960938,250.83184814453125,-79.93044231976921,0.339893729650167,0,0,-0.019490894382708124,-0.02228790058886898,-0.0,1.3009292108911668
2022-09-21,206.61111450195312,248.45318603515625,-81.98877044914997,0.21099624215965856,0,0,-0.022803263003089214,-0.009483094459378227,-0.0,1.3009292108911668
2022-09-22,201.01687622070312,246.22998046875,-85.00056299514301,0.022390506038305287,0,0,-0.027076173006157944,-0.008948186987997264,-0.0,1.3009292108911668
2022-09-23,204.07969665527344,247.87677001953125,-83.85063119153955,0.09440201778619568,0,0,0.015236633322306403,0.0066880139763900726,0.0,1.3009292108911668
2022-09-26,201.93475341796875,243.88792419433594,-81.36218467599093,0.2502345592698637,0,0,-0.010510321567793524,-0.01609205180816664,-0.0,1.3009292108911668
2022-09-27,201.50962829589844,245.81829833984375,-84.02960648661048,0.0831941517864946,0,0,-0.0021052598172162096,0.007915005024888622,0.0,1.3009292108911668
2022-09-28,205.8671417236328,258.16912841796875,-94.01865144470065,-0.542344011516417,0,0,0.021624343534274004,0.05024373759617351,0.0,1.3009292108911668
2022-09-29,200.81394958496094,254.63768005371094,-94.96976057973035,-0.6019047667160661,0,0,-0.02454588962747417,-0.013678817393458775,-0.0,1.3009292108911668
2022-09-30,197.8284149169922,252.45111083984375,-95.41540580764013,-0.6298121491055721,0,0,-0.014867167714888385,-0.008586982152075762,-0.0,1.3009292108911668
2022-10-03,207.13287353515625,259.5506286621094,-94.35765176755399,-0.5635730319289265,0,0,0.047032973610328765,0.028122347327556696,0.0,1.3009292108911668
2022-10-04,212.0894317626953,264.9117736816406,-95.62852761133314,-0.6431583520910696,0,0,0.023929365450036988,0.020655488477011374,0.0,1.3009292108911668
2022-10-05,210.0217742919922,265.17706298828125,-98.0043415786264,-0.7919375708938017,0,0,-0.009748988686134052,0.001001425127142186,0.0,1.3009292108911668
2022-10-06,209.4420623779297,265.67108154296875,-99.15789881269353,-0.8641761158688868,0,0,-0.0027602467221161664,0.0018629761907775766,0.0,1.3009292108911668
2022-10-07,198.64967346191406,260.1177978515625,-103.49966795596089,-1.1360682043277601,1,-1,-0.05152923339983728,-0.020902853480152195,-0.0,1.3009292108911668
2022-10-10,198.8428955078125,258.4161682128906,-101.32985576933231,-1.0001893154419284,1,-1,0.0009726773899554342,-0.006541765510574282,0.007514442900529716,1.3107049691640396
2022-10-11,197.59649658203125,258.80950927734375,-103.033154394245,-1.1068539963853576,1,-1,-0.006268259786693209,0.0015221225017509887,-0.0077903822884441976,1.3004940763868882
2022-10-12,194.69790649414062,256.6412658691406,-103.41314205187797,-1.130649742868708,1,-1,-0.014669238260949125,-0.008377757889412085,-0.006291480371537039,1.292312043432
2022-10-13,198.72695922851562,258.754638671875,-101.83895478918834,-1.0320703278065915,1,-1,0.020693867781758968,0.008234734954167378,0.01245913282759159,1.3084131308358156
2022-10-14,194.8815155029297,252.8994598388672,-98.8831013990469,-0.8469676369668383,1,-1,-0.019350387790939227,-0.02262830480280864,0.0032779170118694134,1.3127020004959356
2022-10-17,202.0507049560547,257.31829833984375,-96.8467754175092,-0.7194479772074308,0,0,0.03678742663009116,0.017472708339479892,0.019314718290611266,1.3380564698350363
2022-10-18,205.44203186035156,260.79486083984375,-97.49377683387775,-0.7599647712901094,0,0,0.016784533887345132,0.013510747282373448,0.0,1.3380564698350363
2022-10-19,200.23422241210938,252.03945922851562,-92.53142932799472,-0.4492105643039051,0,0,-0.0253492890480278,-0.03357198674518702,-0.0,1.3380564698350363
2022-10-20,194.41773986816406,246.522705078125,-91.93972432355832,-0.4121565653235012,0,0,-0.02904839379541324,-0.021888454162206306,-0.0,1.3380564698350363
2022-10-21,200.7946319580078,252.07606506347656,-92.01354062848532,-0.41677912093312847,0,0,0.03279994970709965,0.02252676881665594,0.0,1.3380564698350363
2022-10-24,205.34539794921875,259.1480407714844,-95.67748666523465,-0.6462242865005245,0,0,0.02266378312425532,0.02805492741338611,0.0,1.3380564698350363
2022-10-25,212.756103515625,265.55218505859375,-95.70574911515524,-0.6479941494942282,0,0,0.036088978084811485,0.024712300614136318,0.0,1.3380564698350363
2022-10-26,213.4131317138672,265.4515075683594,-94.93177529603986,-0.5995260363477495,0,0,0.003088175555884476,-0.00037912506806203616,0.0,1.3380564698350363
2022-10-27,214.35032653808594,266.2840576171875,-94.96165943000295,-0.6013974531197835,0,0,0.004391458092069422,0.003136354569821753,0.0,1.3380564698350363
2022-10-28,218.582275390625,273.22808837890625,-98.79580347371427,-0.8415008296692602,0,0,0.01974314161722135,0.026077530978972696,0.0,1.3380564698350363
2022-10-31,217.42286682128906,270.9225158691406,-97.27708997231679,-0.7463953157554304,0,0,-0.005304220423472006,-0.008438270470085496,-0.0,1.3380564698350363
2022-11-01,217.18128967285156,270.8585205078125,-97.4443309682926,-0.7568683515552076,0,0,-0.0011110935660509913,-0.0002362127825471516,-0.0,1.3380564698350363
2022-11-02,208.4372100830078,264.1524353027344,-98.39871202561687,-0.8166340024452058,0,0,-0.040261661596242004,-0.024758627465384486,-0.0,1.3380564698350363
2022-11-03,209.84786987304688,257.5378723144531,-89.30466468123319,-0.24714275511748152,0,0,0.006767792514001059,-0.025040704170304462,0.0,1.3380564698350363
2022-11-04,208.92031860351562,259.8525085449219,-92.92086631776925,-0.47359805082817785,0,0,-0.004420112866012849,0.008987556702505506,0.0,1.3380564698350363
2022-11-07,213.88656616210938,265.5613098144531,-94.58588566256026,-0.5778655906354585,0,0,0.023771012756392373,0.021969390642016196,0.0,1.3380564698350363
2022-11-08,217.79965209960938,266.35723876953125,-91.59734011244853,-0.39071563764121336,0,0,0.018295145916430222,0.002997157061901179,0.0,1.3380564698350363
2022-11-09,214.4952850341797,262.3409729003906,-90.23646667014327,-0.30549445011438275,0,0,-0.01517159019114711,-0.015078493408680171,-0.0,1.3380564698350363
2022-11-10,230.92059326171875,285.1671142578125,-100.3256977598719,-0.9373065113761563,0,0,0.07657654677547665,0.08700944082451367,0.0,1.3380564698350363
2022-11-11,229.2200927734375,288.13140869140625,-105.46948286103509,-1.259422779558584,1,-1,-0.007364005367654469,0.010394937864096843,0.0,1.3380564698350363
2022-11-14,226.16690063476562,280.79400634765625,-99.99964695551608,-0.9168884211427162,1,-1,-0.013319914941704813,-0.02546547208120753,0.012145557139502716,1.3543079111452991
2022-11-15,232.4568634033203,285.3775939941406,-99.03391805390612,-0.856412140787969,1,-1,0.027811155173020907,0.016323666256641278,0.011487488916379629,1.369865508263946
2022-11-16,232.66940307617188,288.10394287109375,-101.98826863020554,-1.041420721788947,1,-1,0.0009143187675331177,0.009553479089914552,-0.008639160322381434,1.358031020517953
2022-11-17,229.6666717529297,284.9292907714844,-101.30336670016601,-0.9985305058416699,1,-1,-0.012905570236319996,-0.011019120626994727,-0.0018864496093252692,1.3554691634298455
2022-11-18,232.50473022460938,286.5211486816406,-100.31438900326287,-0.9365983296762911,1,-1,0.012357293507230471,0.0055868524638027495,0.006770441043427722,1.3646462874870315
2022-11-21,231.74925231933594,289.814697265625,-104.89560872166106,-1.2234853924893299,1,-1,-0.0032493012273067112,0.011494958048084314,-0.014744259275391025,1.3445255888051229
2022-11-22,235.8076629638672,297.2252502441406,-109.44519691648071,-1.508391612764888,1,-1,0.017512076539254684,0.02556996953030155,-0.008057892991046867,1.3336915454868068
2022-11-23,242.15208435058594,294.1421203613281,-99.51945325465505,-0.8868175297885871,1,-1,0.02690506876229426,-0.010373041591453025,0.037278110353747285,1.3834090460973236
2022-11-25,241.68714904785156,298.59759521484375,-105.15980832417478,-1.240030210817326,1,-1,-0.0019200136310255633,0.015147354102304167,-0.01706736773332973,1.3597978951819658
2022-11-28,237.85145568847656,291.7725830078125,-101.06765914237832,-0.9837699282895876,1,-1,-0.015870489492246787,-0.022856889393635615,0.006986399901388829,1.3692979870627737
2022-11-29,233.9866943359375,289.0645446777344,-101.78679953116313,-1.0288042393618444,1,-1,-0.016248634431739184,-0.009281332406772536,-0.006967302024966648,1.3597576744247286
2022-11-30,241.35781860351562,298.20416259765625,-105.03213272295227,-1.232034855763624,1,-1,0.03150232233716377,0.03161791402024505,-0.0001155916830812842,1.3596004977465592
2022-12-01,243.71153259277344,301.0390930175781,-105.97143584524827,-1.2908562898817928,1,-1,0.00975196910079923,0.009506676215472076,0.000245292885327153,1.3599339980755436
2022-12-02,249.6587371826172,301.8858337402344,-101.0077939097688,-0.9800210225824475,1,-1,0.024402639163494833,0.0028127267929511923,0.02158991237054364,1.3892948539237175
2022-12-05,245.62937927246094,294.60540771484375,-96.58030670212713,-0.7027610615416054,0,0,-0.016139462834857232,-0.024116487796692287,0.007977024961835055,1.4003772936528163
2022-12-06,245.5034637451172,292.1847839355469,-93.89445814882782,-0.534566726848987,0,0,-0.0005126240505786139,-0.008216494727889878,-0.0,1.4003772936528163
2022-12-07,243.23690795898438,294.66986083984375,-99.04764590020028,-0.8572718117367917,0,0,-0.00923227620318201,0.008505155096800276,0.0,1.4003772936528163
2022-12-08,246.46237182617188,298.2962646484375,-100.03456400584173,-0.9190750113142792,0,0,0.013260585715599404,0.01230666685170334,0.0,1.4003772936528163
2022-12-09,244.941650390625,294.97357177734375,-97.69569001567396,-0.7726090632536926,0,0,-0.006170197195941252,-0.011138902040928267,-0.0,1.4003772936528163
2022-12-12,245.9102783203125,301.8766784667969,-104.74561812937515,-1.2140926187051595,1,-1,0.003954525202809478,0.023402458219761613,0.0,1.4003772936528163
2022-12-13,250.7339324951172,306.3959045410156,-105.17143628334549,-1.2407583817538994,1,-1,0.0196155045155193,0.014970437919124668,0.004645066596394631,1.4068821394419124
2022-12-14,240.87347412109375,306.8929443359375,-115.60924940946404,-1.8943994935123516,1,-1,-0.03932638185785031,0.0016222142253057292,-0.04094859608315604,1.3492722909772992
2022-12-15,236.5244903564453,301.5269470214844,-113.72516274216412,-1.7764134279464168,1,-1,-0.018055054756515365,-0.017484915875352613,-0.0005701388811627517,1.3485030183829374
2022-12-16,232.92123413085938,297.6059265136719,-112.77381419288724,-1.716837680047358,1,-1,-0.015234178161237288,-0.013003880902004772,-0.0022302972592325165,1.3454954557969712
2022-12-19,230.63531494140625,292.0742492675781,-108.63421136636032,-1.4576057354747227,1,-1,-0.009814129647659597,-0.018587255001588865,0.008773125353929268,1.35729965609382
2022-12-20,231.09056091308594,289.7824401855469,-105.51683073680374,-1.2623878180951889,1,-1,0.001973877989133399,-0.007846666002834235,0.009820543991967634,1.370629077076772
2022-12-21,234.6066131591797,293.94268798828125,-106.83326647928152,-1.3448262093438852,1,-1,0.015215040511395772,0.014356452378793572,0.0008585881326022005,1.3718058829365496
2022-12-22,233.72518920898438,290.9605712890625,-104.25070371214207,-1.1830998804757282,1,-1,-0.0037570294303564955,-0.010145231778439845,0.006388202348083349,1.3805692564990395
2022-12-23,235.05218505859375,293.3628845214844,-105.71420265777897,-1.2747477253187938,1,-1,0.005677590225086293,0.008256490636441738,-0.002578900411355445,1.3770089058755495
2022-12-27,231.90415954589844,294.1175231933594,-109.7388063192929,-1.5267781439432118,1,-1,-0.013392879168132699,0.0025723726882012077,-0.015965251856333906,1.3550246118848315
