,Price_A,Price_B,Spread,Zscore,Position_A,Position_B,Signal,Return_A,Return_B,Strategy_Return,Cumulative_Return,Transaction_Cost,Net_Return,Gross_Cumulative,Net_Cumulative
2022-07-28,234.26373291015625,272.34765625,-82.0916478146886,0.20455381262264843,0,0,EXIT,0.04772154276024487,0.002409006293609073,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-07-29,233.2034912109375,273.5383605957031,-84.53499569444983,0.05154545682602734,0,0,EXIT,-0.004525846515155529,0.004372001441459439,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-01,234.3119354248047,277.9739685058594,-88.5788940727125,-0.20169324364386162,0,0,EXIT,0.0047531201531823,0.01621567044745209,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-02,234.81312561035156,273.3292236328125,-82.68243060699575,0.1675575647970267,0,0,EXIT,0.0021389870073764694,-0.016709280002055182,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-03,230.67807006835938,278.473876953125,-92.79344636929847,-0.465618705368333,0,0,EXIT,-0.017609984668633394,0.01882218539216196,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-04,234.3119354248047,279.2010498046875,-90.0042552335766,-0.29095280813186697,0,0,EXIT,0.015752972770096685,0.0026112785138725503,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-05,228.51895141601562,281.4915771484375,-98.45788505026474,-0.8203395604150263,0,0,HOLD,-0.02472338422832132,0.008203863650771748,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-08,231.80581665039062,283.5639343261719,-97.57824208828634,-0.7652541898809149,0,0,HOLD,0.014383337635710092,0.007362057503559116,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-09,223.9693603515625,277.4194641113281,-98.27736428652275,-0.8090349134279546,0,0,HOLD,-0.03380612450569809,-0.021668729591598934,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-10,234.9384307861328,283.2095642089844,-94.0339963824988,-0.5433049486477012,0,0,HOLD,0.04897576354797928,0.020871282828708315,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-11,235.17945861816406,282.4004821777344,-92.85314972640259,-0.46935747403967487,0,0,EXIT,0.0010259191364510034,-0.0028568315957471224,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-12,242.5242462158203,286.2181396484375,-89.94290178754443,-0.2871107068995379,0,0,EXIT,0.03123056597209528,0.01351859402386002,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-15,248.0473175048828,285.963623046875,-84.12418743146696,0.07727126418540227,0,0,EXIT,0.022773274735374605,-0.000889239940819686,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-16,247.01597595214844,297.57086181640625,-98.63834169006333,-0.8316401918056181,0,0,HOLD,-0.004157841992038724,0.04058991366055187,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-17,242.38934326171875,296.0984802246094,-101.55467569293029,-1.0142680829989335,0,0,HOLD,-0.018730094977038814,-0.0049480032514248595,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-18,240.55352783203125,295.59844970703125,-102.80966238724119,-1.0928583861783203,0,0,HOLD,-0.007573828968649332,-0.0016887304426514982,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-19,236.31195068359375,292.0626220703125,-102.9440696279458,-1.1012752927832783,0,0,HOLD,-0.017632570956927385,-0.0119615905977285,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-22,233.27810668945312,283.7821044921875,-96.35937558472631,-0.68892582043746,0,0,HOLD,-0.012838301175054578,-0.028351856596464775,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-23,230.03167724609375,278.9556579589844,-93.99946953916191,-0.5411427941818616,0,0,HOLD,-0.013916562893238504,-0.017007578902270004,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-24,231.43263244628906,280.05548095703125,-93.87605396632318,-0.5334142124124918,0,0,HOLD,0.006090270770388484,0.003942644526710337,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-25,236.2636260986328,281.57342529296875,-90.80828407337106,-0.34130303938998663,0,0,EXIT,0.020874297635900207,0.005420155787525527,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-26,227.73211669921875,270.9569091796875,-87.00779090212399,-0.10330696189093404,0,0,EXIT,-0.03611012638844546,-0.03770425459091209,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-29,226.09927368164062,269.3389892578125,-86.76127986204415,-0.08786984413919709,0,0,EXIT,-0.0071700164265137145,-0.005971133663921657,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-08-30,227.05581665039062,266.4122314453125,-82.40505431547552,0.18492753927099376,0,0,EXIT,0.0042306326472187905,-0.010866446854073897,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-08-31,224.2538299560547,263.86883544921875,-82.25266637058309,0.19447044107566708,0,0,EXIT,-0.01234051932988045,-0.009546843935413829,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-01,224.47608947753906,268.3974304199219,-87.29076196223514,-0.12102729431034585,0,0,EXIT,0.0009911069145527307,0.017162295664789218,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-02,223.9736328125,267.05255126953125,-86.23102506369094,-0.054664005739622844,0,0,EXIT,-0.0022383527181381035,-0.005010775059532069,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-06,220.65960693359375,264.8935241699219,-87.03715405265586,-0.1051457534200103,0,0,EXIT,-0.014796500093743559,-0.008084652587461383,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-07,230.58241271972656,272.1484375,-85.54155818000152,-0.011487921350097722,0,0,EXIT,0.04496883649901107,0.027388035826139356,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-08,232.640380859375,274.3716735839844,-86.06607122441903,-0.04433419722631352,0,0,EXIT,0.008925087197131143,0.00816920392564957,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-09,232.2249298095703,274.2527160644531,-86.34334281676274,-0.06169761518453227,0,0,EXIT,-0.0017858079851400532,-0.0004335634140993916,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-12,234.75637817382812,272.2125244140625,-81.44203522478864,0.24523412470947686,0,0,EXIT,0.010900846719315016,-0.0074390936931000295,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-13,223.05575561523438,254.27178955078125,-72.30294105401606,0.8175463132943646,0,0,HOLD,-0.0498415533993708,-0.06590708822784219,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-14,218.2151336669922,252.81707763671875,-75.4537891751034,0.6202325806221436,0,0,HOLD,-0.021701398983813402,-0.005721090478155388,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-15,216.30206298828125,248.42568969726562,-72.26588258591767,0.8198670042279171,0,0,HOLD,-0.0087669019401303,-0.01736982319589686,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-16,214.07015991210938,252.47862243652344,-79.20561791383153,0.38528398762874605,0,0,EXIT,-0.01031845487434302,0.0163144670915345,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-19,215.63539123535156,256.5498046875,-82.36941723011012,0.1871592197788377,0,0,EXIT,0.007311767898360078,0.016124859252193202,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-20,211.43246459960938,250.83184814453125,-79.93044231976916,0.3398937296501662,0,0,EXIT,-0.019490894382708124,-0.02228790058886898,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-21,206.61111450195312,248.45318603515625,-81.98877044914991,0.2109962421596577,0,0,EXIT,-0.022803263003089214,-0.009483094459378227,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-22,201.01687622070312,246.22998046875,-85.00056299514296,0.0223905060383044,0,0,EXIT,-0.027076173006157944,-0.008948186987997264,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-23,204.07969665527344,247.87677001953125,-83.85063119153955,0.09440201778619126,0,0,EXIT,0.015236633322306403,0.0066880139763900726,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-26,201.93475341796875,243.88792419433594,-81.36218467599087,0.2502345592698628,0,0,EXIT,-0.010510321567793524,-0.01609205180816664,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-27,201.50962829589844,245.81829833984375,-84.02960648661042,0.08319415178649373,0,0,EXIT,-0.0021052598172162096,0.007915005024888622,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-28,205.8671417236328,258.16912841796875,-94.0186514447006,-0.542344011516418,0,0,HOLD,0.021624343534274004,0.05024373759617351,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-09-29,200.81394958496094,254.63768005371094,-94.96976057973029,-0.601904766716067,0,0,HOLD,-0.02454588962747417,-0.013678817393458775,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-09-30,197.8284149169922,252.45111083984375,-95.41540580764007,-0.6298121491055731,0,0,HOLD,-0.014867167714888385,-0.008586982152075762,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-10-03,207.13287353515625,259.5506286621094,-94.35765176755393,-0.5635730319289274,0,0,HOLD,0.047032973610328765,0.028122347327556696,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-04,212.0894317626953,264.9117736816406,-95.62852761133308,-0.6431583520910705,0,0,HOLD,0.023929365450036988,0.020655488477011374,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-05,210.0217742919922,265.17706298828125,-98.00434157862634,-0.7919375708938027,0,0,HOLD,-0.009748988686134052,0.001001425127142186,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-06,209.4420623779297,265.67108154296875,-99.15789881269347,-0.8641761158688878,0,0,HOLD,-0.0027602467221161664,0.0018629761907775766,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-07,198.64967346191406,260.1177978515625,-103.49966795596083,-1.1360682043277612,0,0,HOLD,-0.05152923339983728,-0.020902853480152195,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-10-10,198.8428955078125,258.4161682128906,-101.32985576933226,-1.0001893154419295,0,0,HOLD,0.0009726773899554342,-0.006541765510574282,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-11,197.59649658203125,258.80950927734375,-103.03315439424495,-1.1068539963853588,0,0,HOLD,-0.006268259786693209,0.0015221225017509887,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-12,194.69790649414062,256.6412658691406,-103.41314205187791,-1.1306497428687088,0,0,HOLD,-0.014669238260949125,-0.008377757889412085,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-10-13,198.72695922851562,258.754638671875,-101.83895478918828,-1.0320703278065926,0,0,HOLD,0.020693867781758968,0.008234734954167378,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-14,194.8815155029297,252.8994598388672,-98.88310139904684,-0.8469676369668392,0,0,HOLD,-0.019350387790939227,-0.02262830480280864,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-10-17,202.0507049560547,257.31829833984375,-96.84677541750915,-0.7194479772074318,0,0,HOLD,0.03678742663009116,0.017472708339479892,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-18,205.44203186035156,260.79486083984375,-97.49377683387769,-0.7599647712901104,0,0,HOLD,0.016784533887345132,0.013510747282373448,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-19,200.23422241210938,252.03945922851562,-92.53142932799466,-0.44921056430390605,0,0,EXIT,-0.0253492890480278,-0.03357198674518702,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-10-20,194.41773986816406,246.522705078125,-91.93972432355827,-0.41215656532350214,0,0,EXIT,-0.02904839379541324,-0.021888454162206306,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-10-21,200.7946319580078,252.07606506347656,-92.01354062848526,-0.4167791209331294,0,0,EXIT,0.03279994970709965,0.02252676881665594,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-24,205.34539794921875,259.1480407714844,-95.6774866652346,-0.6462242865005254,0,0,HOLD,0.02266378312425532,0.02805492741338611,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-25,212.756103515625,265.55218505859375,-95.70574911515519,-0.6479941494942292,0,0,HOLD,0.036088978084811485,0.024712300614136318,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-26,213.4131317138672,265.4515075683594,-94.9317752960398,-0.5995260363477505,0,0,HOLD,0.003088175555884476,-0.00037912506806203616,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-27,214.35032653808594,266.2840576171875,-94.9616594300029,-0.6013974531197845,0,0,HOLD,0.004391458092069422,0.003136354569821753,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-28,218.582275390625,273.22808837890625,-98.79580347371422,-0.8415008296692612,0,0,HOLD,0.01974314161722135,0.026077530978972696,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-10-31,217.42286682128906,270.9225158691406,-97.27708997231673,-0.7463953157554314,0,0,HOLD,-0.005304220423472006,-0.008438270470085496,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-01,217.18128967285156,270.8585205078125,-97.44433096829255,-0.7568683515552086,0,0,HOLD,-0.0011110935660509913,-0.0002362127825471516,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-02,208.4372100830078,264.1524353027344,-98.39871202561682,-0.8166340024452068,0,0,HOLD,-0.040261661596242004,-0.024758627465384486,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-03,209.84786987304688,257.5378723144531,-89.30466468123313,-0.24714275511748243,0,0,EXIT,0.006767792514001059,-0.025040704170304462,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-04,208.92031860351562,259.8525085449219,-92.9208663177692,-0.4735980508281788,0,0,EXIT,-0.004420112866012849,0.008987556702505506,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-07,213.88656616210938,265.5613098144531,-94.5858856625602,-0.5778655906354594,0,0,HOLD,0.023771012756392373,0.021969390642016196,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-08,217.79965209960938,266.35723876953125,-91.59734011244848,-0.3907156376412143,0,0,EXIT,0.018295145916430222,0.002997157061901179,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-09,214.4952850341797,262.3409729003906,-90.23646667014322,-0.3054944501143837,0,0,EXIT,-0.01517159019114711,-0.015078493408680171,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-10,230.92059326171875,285.1671142578125,-100.32569775987179,-0.9373065113761536,0,0,HOLD,0.07657654677547665,0.08700944082451367,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-11,229.2200927734375,288.13140869140625,-105.46948286103503,-1.259422779558585,0,0,HOLD,-0.007364005367654469,0.010394937864096843,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-14,226.16690063476562,280.79400634765625,-99.99964695551603,-0.9168884211427172,0,0,HOLD,-0.013319914941704813,-0.02546547208120753,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-15,232.4568634033203,285.3775939941406,-99.03391805390606,-0.85641214078797,0,0,HOLD,0.027811155173020907,0.016323666256641278,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-16,232.66940307617188,288.10394287109375,-101.98826863020548,-1.041420721788948,0,0,HOLD,0.0009143187675331177,0.009553479089914552,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-17,229.6666717529297,284.9292907714844,-101.3033667001659,-0.9985305058416674,0,0,HOLD,-0.012905570236319996,-0.011019120626994727,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-18,232.50473022460938,286.5211486816406,-100.31438900326282,-0.9365983296762921,0,0,HOLD,0.012357293507230471,0.0055868524638027495,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-21,231.74925231933594,289.814697265625,-104.895608721661,-1.223485392489331,0,0,HOLD,-0.0032493012273067112,0.011494958048084314,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-22,235.8076629638672,297.2252502441406,-109.44519691648065,-1.5083916127648889,0,0,HOLD,0.017512076539254684,0.02556996953030155,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-23,242.15208435058594,294.1421203613281,-99.51945325465499,-0.8868175297885881,0,0,HOLD,0.02690506876229426,-0.010373041591453025,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-25,241.68714904785156,298.59759521484375,-105.15980832417466,-1.2400302108173233,0,0,HOLD,-0.0019200136310255633,0.015147354102304167,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-11-28,237.85145568847656,291.7725830078125,-101.06765914237826,-0.9837699282895886,0,0,HOLD,-0.015870489492246787,-0.022856889393635615,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-29,233.9866943359375,289.0645446777344,-101.78679953116307,-1.0288042393618453,0,0,HOLD,-0.016248634431739184,-0.009281332406772536,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-11-30,241.35781860351562,298.20416259765625,-105.03213272295216,-1.2320348557636216,0,0,HOLD,0.03150232233716377,0.03161791402024505,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-01,243.71153259277344,301.0390930175781,-105.97143584524821,-1.290856289881794,0,0,HOLD,0.00975196910079923,0.009506676215472076,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-02,249.6587371826172,301.8858337402344,-101.00779390976874,-0.9800210225824485,0,0,HOLD,0.024402639163494833,0.0028127267929511923,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-05,245.62937927246094,294.60540771484375,-96.58030670212707,-0.7027610615416064,0,0,HOLD,-0.016139462834857232,-0.024116487796692287,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-06,245.5034637451172,292.1847839355469,-93.89445814882777,-0.5345667268489879,0,0,HOLD,-0.0005126240505786139,-0.008216494727889878,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-07,243.23690795898438,294.66986083984375,-99.04764590020022,-0.8572718117367927,0,0,HOLD,-0.00923227620318201,0.008505155096800276,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-08,246.46237182617188,298.2962646484375,-100.03456400584162,-0.9190750113142766,0,0,HOLD,0.013260585715599404,0.01230666685170334,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-09,244.941650390625,294.97357177734375,-97.6956900156739,-0.7726090632536936,0,0,HOLD,-0.006170197195941252,-0.011138902040928267,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-12,245.9102783203125,301.8766784667969,-104.74561812937503,-1.214092618705157,0,0,HOLD,0.003954525202809478,0.023402458219761613,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-13,250.7339324951172,306.3959045410156,-105.17143628334543,-1.2407583817539005,0,0,HOLD,0.0196155045155193,0.014970437919124668,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-14,240.87347412109375,306.8929443359375,-115.60924940946398,-1.8943994935123527,0,0,HOLD,-0.03932638185785031,0.0016222142253057292,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-15,236.5244903564453,301.5269470214844,-113.72516274216406,-1.7764134279464177,0,0,HOLD,-0.018055054756515365,-0.017484915875352613,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-16,232.92123413085938,297.6059265136719,-112.77381419288719,-1.716837680047359,0,0,HOLD,-0.015234178161237288,-0.013003880902004772,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-19,230.63531494140625,292.0742492675781,-108.6342113663602,-1.45760573547472,0,0,HOLD,-0.009814129647659597,-0.018587255001588865,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-20,231.09056091308594,289.7824401855469,-105.51683073680368,-1.26238781809519,0,0,HOLD,0.001973877989133399,-0.007846666002834235,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-21,234.6066131591797,293.94268798828125,-106.83326647928146,-1.344826209343886,0,0,HOLD,0.015215040511395772,0.014356452378793572,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-22,233.72518920898438,290.9605712890625,-104.25070371214201,-1.1830998804757293,0,0,HOLD,-0.0037570294303564955,-0.010145231778439845,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-23,235.05218505859375,293.3628845214844,-105.71420265777891,-1.2747477253187947,0,0,HOLD,0.005677590225086293,0.008256490636441738,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-27,231.90415954589844,294.1175231933594,-109.73880631929285,-1.5267781439432129,0,0,HOLD,-0.013392879168132699,0.0025723726882012077,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-28,230.02508544921875,290.6016540527344,-107.53389402932208,-1.388701201663034,0,0,HOLD,-0.008102804625665927,-0.011953960112446538,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2022-12-29,233.74456787109375,294.9091491699219,-108.81794009941757,-1.469111273261853,0,0,HOLD,0.016169899098662066,0.01482267928318759,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2022-12-30,229.87982177734375,290.7212219238281,-107.81804613483791,-1.406495494003171,0,0,HOLD,-0.016534057364196553,-0.014200736931632929,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2023-01-03,231.8557891845703,290.7673034667969,-105.89560642919321,-1.2861076683827026,0,0,HOLD,0.008595653989763585,0.00015850766814962114,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-04,236.51475524902344,294.2832336425781,-105.32069764900854,-1.2501054896026207,0,0,HOLD,0.020094240824602982,0.012091903504489965,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-05,220.60052490234375,290.3623046875,-116.68042956725236,-1.9614793866633766,0,0,HOLD,-0.06728641657017886,-0.013323657303019432,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2023-01-06,228.39785766601562,292.25830078125,-111.0854604087973,-1.6111088811945975,0,0,HOLD,0.03534593930419527,0.006529759762688769,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-09,228.6012420654297,292.5160217285156,-111.1814412013427,-1.6171194306448304,0,0,HOLD,0.0008904829558928906,0.0008818259278751128,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-10,226.751220703125,295.1116027832031,-116.04645466625652,-1.9217783444903815,0,0,HOLD,-0.008092787885094599,0.008873295347550103,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-11,236.1079559326172,302.8154602050781,-115.63841677936239,-1.8962260247844787,0,0,HOLD,0.04126432131425006,0.02610489506078295,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-12,236.08859252929688,303.6162109375,-116.58792148189218,-1.9556863065391343,0,0,HOLD,-8.201080409941941e-05,0.0026443522133234865,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-13,238.16140747070312,304.8495788574219,-115.94777015600289,-1.9155984816957399,0,0,HOLD,0.00877981828431218,0.004062259772340537,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-17,240.02114868164062,301.46246337890625,-110.15360108356316,-1.5527535956583611,0,0,HOLD,0.007808742947432723,-0.011110776308796422,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-18,236.60194396972656,297.9281311035156,-109.46737287938504,-1.5097803252156672,0,0,HOLD,-0.014245430999287656,-0.011723954736442055,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2023-01-19,226.98367309570312,286.13763427734375,-105.38996094953387,-1.2544429250608349,0,0,HOLD,-0.040651698429215344,-0.039574969918081515,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2023-01-20,237.60931396484375,289.9297180175781,-99.16915363725383,-0.8648809202133789,0,0,HOLD,0.0468123575771926,0.013252656365219107,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-23,238.31639099121094,290.37152099609375,-98.97526901870157,-0.8527393963048656,0,0,HOLD,0.0029757967588417422,0.0015238278488196588,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-24,241.5321502685547,292.4056701660156,-98.1223501048932,-0.7993275503247462,0,0,HOLD,0.013493655488691747,0.007005332902289885,0.0,1.1525288077050966,0.0,0.0,0.15252880770509658,0.09897930078308814
2023-01-25,239.3334197998047,292.00982666015625,-99.86127407217418,-0.9082231764011284,0,0,HOLD,-0.009103262097013953,-0.0013537477082254945,-0.0,1.1525288077050966,0.0,-0.0,0.15252880770509658,0.09897930078308814
2023-01-26,217.9949951171875,288.83441162109375,-117.51117928128474,-2.013502943716181,1,-1,LONG_SHW_SHORT_HD,-0.08915773108689184,-0.010874343084207538,-0.0,1.1525288077050966,0.004,-0.004,0.15252880770509658,0.09458338357995588
